===============================================================================
                                     CVXPY                                     
                                     v1.4.2                                    
===============================================================================
(CVXPY) May 13 07:33:51 PM: Your problem has 1000 variables, 1 constraints, and 0 parameters.
(CVXPY) May 13 07:33:51 PM: It is compliant with the following grammars: DCP, DQCP
(CVXPY) May 13 07:33:51 PM: (If you need to solve this problem multiple times, but with different data, consider using parameters.)
(CVXPY) May 13 07:33:51 PM: CVXPY will first compile your problem; then, it will invoke a numerical solver to obtain a solution.
(CVXPY) May 13 07:33:51 PM: Your problem is compiled with the CPP canonicalization backend.
-------------------------------------------------------------------------------
                                  Compilation                                  
-------------------------------------------------------------------------------
(CVXPY) May 13 07:33:51 PM: Compiling problem (target solver=PDLP).
(CVXPY) May 13 07:33:51 PM: Reduction chain: FlipObjective -> Dcp2Cone -> CvxAttr2Constr -> ConeMatrixStuffing -> PDLP
(CVXPY) May 13 07:33:51 PM: Applying reduction FlipObjective
(CVXPY) May 13 07:33:51 PM: Applying reduction Dcp2Cone
(CVXPY) May 13 07:33:51 PM: Applying reduction CvxAttr2Constr
(CVXPY) May 13 07:33:51 PM: Applying reduction ConeMatrixStuffing
(CVXPY) May 13 07:33:51 PM: Applying reduction PDLP
(CVXPY) May 13 07:33:51 PM: Finished problem compilation (took 6.096e-02 seconds).
-------------------------------------------------------------------------------
                                Numerical solver                               
-------------------------------------------------------------------------------
(CVXPY) May 13 07:33:51 PM: Invoking solver PDLP  to obtain a solution.
WARNING: All log messages before absl::InitializeLog() is called are written to STDERR
Problem stats before presolving and rescaling:
There are 1000 variables, 1500 constraints, and 3497 constraint matrix nonzeros.
Absolute values of nonzero constraint matrix elements: largest=1.000000, smallest=0.010000, avg=0.853886
Constraint matrix, infinity norm: max(row & col)=1.000000, min_col=1.000000, min_row=0.990000
Constraint bounds statistics (max absolute value per row): largest=1.000000, smallest=1.000000, avg=0.333333, l2_norm=22.360680
Absolute values of objective vector elements: largest=4.000000, smallest=1.000000, avg=0.504000, l2_norm=22.759613
Gaps between variable upper and lower bounds: #finite=0 of 1000, largest=0.000000, smallest=0.000000, avg=nan
Problem stats after presolving and rescaling:
There are 999 variables, 500 constraints, and 2496 constraint matrix nonzeros.
Absolute values of nonzero constraint matrix elements: largest=0.667416, smallest=0.018193, avg=0.421576
Constraint matrix, infinity norm: max(row & col)=0.667416, min_col=0.630777, min_row=0.178121
Constraint bounds statistics (max absolute value per row): largest=0.782700, smallest=0.212971, avg=0.772354, l2_norm=17.279439
Absolute values of objective vector elements: largest=30.431328, smallest=0.840962, avg=0.451364, l2_norm=35.792304
Gaps between variable upper and lower bounds: #finite=0 of 999, largest=0.000000, smallest=0.000000, avg=nan
 iter# kkt_pass   time | rel_prim_res rel_dual_res      rel_gap |   prim_resid   dual_resid      obj_gap |     prim_obj     dual_obj |  prim_var_l2  dual_var_l2
261440 262666.0    6.6 |  9.65141e-05  3.86132e-08 -4.49836e-05 |   0.00225463  9.17436e-07     -2.16205 |     -24032.1     -24030.0 |      34960.2      1078.36
261504 262730.0    6.6 |  9.62808e-05  2.30279e-08 -4.46082e-05 |   0.00224919  5.47134e-07     -2.14401 |     -24032.1     -24030.0 |      34960.2      1078.36
261568 262794.0    6.6 |  9.60653e-05  8.88302e-09 -4.42662e-05 |   0.00224415  2.11057e-07     -2.12757 |     -24032.1     -24030.0 |      34960.2      1078.36
261632 262858.0    6.6 |  9.58407e-05  5.71150e-09 -4.39121e-05 |   0.00223890  1.35703e-07     -2.11055 |     -24032.1     -24030.0 |      34960.2      1078.36
261696 262922.0    6.6 |  9.56060e-05  2.07653e-08 -4.35454e-05 |   0.00223342  4.93376e-07     -2.09293 |     -24032.1     -24030.0 |      34960.2      1078.36
261760 262986.0    6.6 |  9.53821e-05  3.62953e-08 -4.31658e-05 |   0.00222819  8.62363e-07     -2.07469 |     -24032.1     -24030.0 |      34960.2      1078.36
261824 263050.0    6.6 |  9.51392e-05  5.01369e-08 -4.28259e-05 |   0.00222252  1.19123e-06     -2.05835 |     -24032.1     -24030.1 |      34960.2      1078.36
261888 263114.0    6.6 |  9.49096e-05  6.43036e-08 -4.24769e-05 |   0.00221715  1.52783e-06     -2.04157 |     -24032.1     -24030.1 |      34960.2      1078.36
261952 263178.0    6.6 |  9.46699e-05  7.89144e-08 -4.21155e-05 |   0.00221155  1.87498e-06     -2.02421 |     -24032.1     -24030.1 |      34960.2      1078.36
262016 263242.0    6.6 |  9.44195e-05  9.39796e-08 -4.17414e-05 |   0.00220570  2.23292e-06     -2.00623 |     -24032.1     -24030.1 |      34960.2      1078.37
 iter# kkt_pass   time | rel_prim_res rel_dual_res      rel_gap |   prim_resid   dual_resid      obj_gap |     prim_obj     dual_obj |  prim_var_l2  dual_var_l2
262080 263306.0    6.6 |  9.41803e-05  1.08194e-07 -4.13871e-05 |   0.00220012  2.57064e-06     -1.98920 |     -24032.1     -24030.1 |      34960.2      1078.37
262144 263370.0    6.6 |  9.39474e-05  1.21857e-07 -4.10452e-05 |   0.00219468  2.89528e-06     -1.97276 |     -24032.1     -24030.1 |      34960.2      1078.37
262208 263434.0    6.6 |  9.37044e-05  1.35947e-07 -4.06913e-05 |   0.00218900  3.23005e-06     -1.95575 |     -24032.1     -24030.1 |      34960.1      1078.37
262272 263498.0    6.6 |  9.34507e-05  1.50473e-07 -4.03250e-05 |   0.00218307  3.57518e-06     -1.93815 |     -24032.1     -24030.1 |      34960.1      1078.37
262336 263562.0    6.6 |  9.31965e-05  1.64834e-07 -3.99613e-05 |   0.00217713  3.91640e-06     -1.92067 |     -24032.1     -24030.2 |      34960.1      1078.37
262400 263626.0    6.6 |  9.29581e-05  1.78148e-07 -3.96229e-05 |   0.00217156  4.23273e-06     -1.90441 |     -24032.1     -24030.2 |      34960.1      1078.37
262464 263690.0    6.6 |  9.27094e-05  1.91875e-07 -3.92727e-05 |   0.00216575  4.55886e-06     -1.88757 |     -24032.1     -24030.2 |      34960.1      1078.37
262528 263754.0    6.7 |  9.24499e-05  2.06023e-07 -3.89102e-05 |   0.00215969  4.89502e-06     -1.87015 |     -24032.1     -24030.2 |      34960.1      1078.37
262592 263818.0    6.7 |  9.21850e-05  2.20308e-07 -3.85427e-05 |   0.00215350  5.23443e-06     -1.85249 |     -24032.1     -24030.2 |      34960.1      1078.37
262656 263882.0    6.7 |  9.19407e-05  2.33281e-07 -3.82076e-05 |   0.00214780  5.54267e-06     -1.83638 |     -24032.0     -24030.2 |      34960.1      1078.37
262720 263946.0    6.7 |  9.16864e-05  2.46654e-07 -3.78608e-05 |   0.00214186  5.86039e-06     -1.81971 |     -24032.0     -24030.2 |      34960.1      1078.37
262784 264010.0    6.7 |  9.14211e-05  2.60434e-07 -3.75020e-05 |   0.00213566  6.18780e-06     -1.80247 |     -24032.0     -24030.2 |      34960.1      1078.37
262848 264074.0    6.7 |  9.11407e-05  2.74497e-07 -3.71344e-05 |   0.00212911  6.52194e-06     -1.78480 |     -24032.0     -24030.2 |      34960.1      1078.37
262912 264138.0    6.7 |  9.08977e-05  2.87145e-07 -3.68023e-05 |   0.00212343  6.82244e-06     -1.76884 |     -24032.0     -24030.3 |      34960.1      1078.37
262976 264202.0    6.7 |  9.06376e-05  3.00180e-07 -3.64587e-05 |   0.00211736  7.13216e-06     -1.75232 |     -24032.0     -24030.3 |      34960.1      1078.37
 iter# kkt_pass   time | rel_prim_res rel_dual_res      rel_gap |   prim_resid   dual_resid      obj_gap |     prim_obj     dual_obj |  prim_var_l2  dual_var_l2
263040 264266.0    6.7 |  9.03664e-05  3.13610e-07 -3.61032e-05 |   0.00211102  7.45126e-06     -1.73524 |     -24032.0     -24030.3 |      34960.0      1078.37
263104 264330.0    6.7 |  9.01095e-05  3.27395e-07 -3.57366e-05 |   0.00210502  7.77879e-06     -1.71762 |     -24032.0     -24030.3 |      34960.0      1078.37
263168 264394.0    6.7 |  8.98293e-05  3.39748e-07 -3.54070e-05 |   0.00209847  8.07229e-06     -1.70178 |     -24032.0     -24030.3 |      34960.0      1078.37
263232 264458.0    6.7 |  8.95637e-05  3.52446e-07 -3.50667e-05 |   0.00209227  8.37399e-06     -1.68542 |     -24032.0     -24030.3 |      34960.0      1078.37
263296 264522.0    6.7 |  8.92869e-05  3.65526e-07 -3.47146e-05 |   0.00208580  8.68474e-06     -1.66850 |     -24032.0     -24030.3 |      34960.0      1078.38
263360 264586.0    6.7 |  8.90024e-05  3.78992e-07 -3.43506e-05 |   0.00207916  9.00470e-06     -1.65100 |     -24032.0     -24030.3 |      34960.0      1078.38
263424 264650.0    6.7 |  8.87343e-05  3.91166e-07 -3.40201e-05 |   0.00207289  9.29395e-06     -1.63512 |     -24032.0     -24030.3 |      34960.0      1078.38
263488 264714.0    6.7 |  8.84649e-05  4.03457e-07 -3.36850e-05 |   0.00206660  9.58598e-06     -1.61901 |     -24032.0     -24030.4 |      34960.0      1078.38
263552 264778.0    6.7 |  8.81842e-05  4.16114e-07 -3.33384e-05 |   0.00206004  9.88671e-06     -1.60235 |     -24032.0     -24030.4 |      34960.0      1078.38
263616 264842.0    6.7 |  8.78916e-05  4.29144e-07 -3.29800e-05 |   0.00205321  1.01963e-05     -1.58513 |     -24032.0     -24030.4 |      34960.0      1078.38
263680 264906.0    6.7 |  8.76168e-05  4.41254e-07 -3.26455e-05 |   0.00204679  1.04840e-05     -1.56905 |     -24032.0     -24030.4 |      34960.0      1078.38
263744 264970.0    6.7 |  8.73426e-05  4.53189e-07 -3.23144e-05 |   0.00204038  1.07676e-05     -1.55314 |     -24031.9     -24030.4 |      34959.9      1078.38
263808 265034.0    6.7 |  8.70572e-05  4.65477e-07 -3.19720e-05 |   0.00203371  1.10595e-05     -1.53668 |     -24031.9     -24030.4 |      34959.9      1078.38
263872 265098.0    6.7 |  8.67598e-05  4.78123e-07 -3.16180e-05 |   0.00202677  1.13600e-05     -1.51967 |     -24031.9     -24030.4 |      34959.9      1078.38
263936 265162.0    6.7 |  8.64760e-05  4.90049e-07 -3.12826e-05 |   0.00202014  1.16434e-05     -1.50355 |     -24031.9     -24030.4 |      34959.9      1078.38
 iter# kkt_pass   time | rel_prim_res rel_dual_res      rel_gap |   prim_resid   dual_resid      obj_gap |     prim_obj     dual_obj |  prim_var_l2  dual_var_l2
264000 265226.0    6.7 |  8.61978e-05  5.01613e-07 -3.09560e-05 |   0.00201364  1.19181e-05     -1.48785 |     -24031.9     -24030.4 |      34959.9      1078.38
264064 265290.0    6.7 |  8.59082e-05  5.13515e-07 -3.06183e-05 |   0.00200687  1.22009e-05     -1.47162 |     -24031.9     -24030.4 |      34959.9      1078.38
264128 265354.0    6.7 |  8.56066e-05  5.25762e-07 -3.02692e-05 |   0.00199983  1.24919e-05     -1.45484 |     -24031.9     -24030.5 |      34959.9      1078.38
264192 265418.0    6.7 |  8.53134e-05  5.37526e-07 -2.99323e-05 |   0.00199298  1.27714e-05     -1.43865 |     -24031.9     -24030.5 |      34959.9      1078.38
264256 265482.0    6.7 |  8.50313e-05  5.48722e-07 -2.96102e-05 |   0.00198639  1.30374e-05     -1.42317 |     -24031.9     -24030.5 |      34959.9      1078.38
264320 265546.0    6.7 |  8.47377e-05  5.60243e-07 -2.92773e-05 |   0.00197953  1.33112e-05     -1.40717 |     -24031.9     -24030.5 |      34959.9      1078.38
264384 265610.0    6.7 |  8.44321e-05  5.72093e-07 -2.89332e-05 |   0.00197239  1.35927e-05     -1.39063 |     -24031.9     -24030.5 |      34959.9      1078.38
264448 265674.0    6.7 |  8.41299e-05  5.83671e-07 -2.85954e-05 |   0.00196533  1.38678e-05     -1.37439 |     -24031.9     -24030.5 |      34959.8      1078.38
264512 265738.0    6.7 |  8.38438e-05  5.94512e-07 -2.82775e-05 |   0.00195865  1.41254e-05     -1.35911 |     -24031.9     -24030.5 |      34959.8      1078.38
264576 265802.0    6.7 |  8.35461e-05  6.05663e-07 -2.79491e-05 |   0.00195169  1.43903e-05     -1.34333 |     -24031.9     -24030.5 |      34959.8      1078.38
264640 265866.0    6.7 |  8.32363e-05  6.17131e-07 -2.76096e-05 |   0.00194446  1.46628e-05     -1.32701 |     -24031.9     -24030.5 |      34959.8      1078.38
264704 265930.0    6.7 |  8.29242e-05  6.28554e-07 -2.72698e-05 |   0.00193717  1.49342e-05     -1.31068 |     -24031.8     -24030.5 |      34959.8      1078.39
264768 265994.0    6.7 |  8.26351e-05  6.39011e-07 -2.69572e-05 |   0.00193041  1.51826e-05     -1.29565 |     -24031.8     -24030.5 |      34959.8      1078.39
264832 266058.0    6.7 |  8.23343e-05  6.49765e-07 -2.66342e-05 |   0.00192339  1.54382e-05     -1.28013 |     -24031.8     -24030.6 |      34959.8      1078.39
264896 266122.0    6.7 |  8.20215e-05  6.60820e-07 -2.63004e-05 |   0.00191608  1.57008e-05     -1.26409 |     -24031.8     -24030.6 |      34959.8      1078.39
 iter# kkt_pass   time | rel_prim_res rel_dual_res      rel_gap |   prim_resid   dual_resid      obj_gap |     prim_obj     dual_obj |  prim_var_l2  dual_var_l2
264960 266186.0    6.7 |  8.17025e-05  6.71978e-07 -2.59618e-05 |   0.00190863  1.59659e-05     -1.24781 |     -24031.8     -24030.6 |      34959.8      1078.39
265024 266250.0    6.7 |  8.14091e-05  6.82084e-07 -2.56535e-05 |   0.00190177  1.62061e-05     -1.23300 |     -24031.8     -24030.6 |      34959.8      1078.39
265088 266314.0    6.7 |  8.11046e-05  6.92474e-07 -2.53350e-05 |   0.00189466  1.64529e-05     -1.21769 |     -24031.8     -24030.6 |      34959.7      1078.39
265152 266378.0    6.7 |  8.07881e-05  7.03152e-07 -2.50060e-05 |   0.00188726  1.67066e-05     -1.20188 |     -24031.8     -24030.6 |      34959.7      1078.39
265216 266442.0    6.7 |  8.04373e-05  7.14124e-07 -2.46664e-05 |   0.00187907  1.69673e-05     -1.18555 |     -24031.8     -24030.6 |      34959.7      1078.39
265280 266506.0    6.7 |  8.01629e-05  7.23867e-07 -2.43627e-05 |   0.00187266  1.71988e-05     -1.17096 |     -24031.8     -24030.6 |      34959.7      1078.39
265344 266570.0    6.7 |  7.98571e-05  7.33822e-07 -2.40511e-05 |   0.00186552  1.74353e-05     -1.15598 |     -24031.8     -24030.6 |      34959.7      1078.39
265408 266634.0    6.7 |  7.95393e-05  7.44049e-07 -2.37293e-05 |   0.00185809  1.76783e-05     -1.14051 |     -24031.8     -24030.6 |      34959.7      1078.39
265472 266698.0    6.7 |  7.92085e-05  7.54553e-07 -2.33969e-05 |   0.00185036  1.79279e-05     -1.12454 |     -24031.8     -24030.6 |      34959.7      1078.39
265536 266762.0    6.7 |  7.89012e-05  7.64219e-07 -2.30894e-05 |   0.00184319  1.81575e-05     -1.10975 |     -24031.8     -24030.7 |      34959.7      1078.39
265600 266826.0    6.7 |  7.85935e-05  7.73770e-07 -2.27838e-05 |   0.00183600  1.83845e-05     -1.09507 |     -24031.8     -24030.7 |      34959.7      1078.39
265664 266890.0    6.7 |  7.82738e-05  7.83580e-07 -2.24683e-05 |   0.00182853  1.86176e-05     -1.07990 |     -24031.7     -24030.7 |      34959.7      1078.39
265728 266954.0    6.7 |  7.79415e-05  7.93651e-07 -2.21425e-05 |   0.00182077  1.88568e-05     -1.06425 |     -24031.7     -24030.7 |      34959.6      1078.39
265792 267018.0    6.7 |  7.76236e-05  8.03166e-07 -2.18330e-05 |   0.00181334  1.90829e-05     -1.04937 |     -24031.7     -24030.7 |      34959.6      1078.39
265856 267082.0    6.7 |  7.73134e-05  8.12343e-07 -2.15327e-05 |   0.00180609  1.93009e-05     -1.03494 |     -24031.7     -24030.7 |      34959.6      1078.39
 iter# kkt_pass   time | rel_prim_res rel_dual_res      rel_gap |   prim_resid   dual_resid      obj_gap |     prim_obj     dual_obj |  prim_var_l2  dual_var_l2
265920 267146.0    6.7 |  7.69912e-05  8.21764e-07 -2.12227e-05 |   0.00179857  1.95248e-05     -1.02004 |     -24031.7     -24030.7 |      34959.6      1078.39
265984 267210.0    6.7 |  7.66564e-05  8.31433e-07 -2.09027e-05 |   0.00179074  1.97545e-05     -1.00466 |     -24031.7     -24030.7 |      34959.6      1078.39
266048 267274.0    6.7 |  7.63321e-05  8.40678e-07 -2.05949e-05 |   0.00178317  1.99742e-05    -0.989860 |     -24031.7     -24030.7 |      34959.6      1078.39
266112 267338.0    6.7 |  7.60198e-05  8.49479e-07 -2.03001e-05 |   0.00177587  2.01833e-05    -0.975692 |     -24031.7     -24030.7 |      34959.6      1078.39
266176 267402.0    6.7 |  7.56953e-05  8.58511e-07 -1.99958e-05 |   0.00176829  2.03979e-05    -0.961066 |     -24031.7     -24030.7 |      34959.6      1078.39
266240 267466.0    6.7 |  7.53583e-05  8.67777e-07 -1.96817e-05 |   0.00176042  2.06180e-05    -0.945970 |     -24031.7     -24030.7 |      34959.6      1078.39
266304 267530.0    6.7 |  7.50250e-05  8.76827e-07 -1.93730e-05 |   0.00175264  2.08331e-05    -0.931132 |     -24031.7     -24030.7 |      34959.5      1078.39
266368 267594.0    6.7 |  7.47118e-05  8.85226e-07 -1.90847e-05 |   0.00174532  2.10326e-05    -0.917277 |     -24031.7     -24030.8 |      34959.5      1078.39
266432 267658.0    6.8 |  7.43865e-05  8.93842e-07 -1.87872e-05 |   0.00173772  2.12373e-05    -0.902976 |     -24031.7     -24030.8 |      34959.5      1078.39
266496 267722.0    6.8 |  7.40487e-05  9.02677e-07 -1.84801e-05 |   0.00172983  2.14473e-05    -0.888218 |     -24031.7     -24030.8 |      34959.5      1078.40
266560 267786.0    6.8 |  7.36755e-05  9.11704e-07 -1.81646e-05 |   0.00172111  2.16617e-05    -0.873053 |     -24031.6     -24030.8 |      34959.5      1078.40
266624 267850.0    6.8 |  7.33870e-05  9.19652e-07 -1.78844e-05 |   0.00171437  2.18506e-05    -0.859586 |     -24031.6     -24030.8 |      34959.5      1078.40
266688 267914.0    6.8 |  7.30635e-05  9.27798e-07 -1.75957e-05 |   0.00170681  2.20441e-05    -0.845712 |     -24031.6     -24030.8 |      34959.5      1078.40
266752 267978.0    6.8 |  7.27276e-05  9.36148e-07 -1.72979e-05 |   0.00169897  2.22425e-05    -0.831396 |     -24031.6     -24030.8 |      34959.5      1078.40
266816 268042.0    6.8 |  7.23789e-05  9.44702e-07 -1.69906e-05 |   0.00169082  2.24458e-05    -0.816628 |     -24031.6     -24030.8 |      34959.5      1078.40
 iter# kkt_pass   time | rel_prim_res rel_dual_res      rel_gap |   prim_resid   dual_resid      obj_gap |     prim_obj     dual_obj |  prim_var_l2  dual_var_l2
266880 268106.0    6.8 |  7.20529e-05  9.52587e-07 -1.67055e-05 |   0.00168320  2.26331e-05    -0.802921 |     -24031.6     -24030.8 |      34959.5      1078.40
266944 268170.0    6.8 |  7.17293e-05  9.60320e-07 -1.64239e-05 |   0.00167564  2.28168e-05    -0.789387 |     -24031.6     -24030.8 |      34959.4      1078.40
267008 268234.0    6.8 |  7.13934e-05  9.68244e-07 -1.61334e-05 |   0.00166780  2.30051e-05    -0.775424 |     -24031.6     -24030.8 |      34959.4      1078.40
267072 268298.0    6.8 |  7.10448e-05  9.76359e-07 -1.58337e-05 |   0.00165965  2.31979e-05    -0.761023 |     -24031.6     -24030.8 |      34959.4      1078.40
267136 268362.0    6.8 |  7.07078e-05  9.84091e-07 -1.55461e-05 |   0.00165178  2.33816e-05    -0.747198 |     -24031.6     -24030.8 |      34959.4      1078.40
267200 268426.0    6.8 |  7.03835e-05  9.91438e-07 -1.52708e-05 |   0.00164421  2.35562e-05    -0.733968 |     -24031.6     -24030.8 |      34959.4      1078.40
267264 268490.0    6.8 |  7.00470e-05  9.98962e-07 -1.49869e-05 |   0.00163635  2.37350e-05    -0.720322 |     -24031.6     -24030.8 |      34959.4      1078.40
267328 268554.0    6.8 |  6.96978e-05  1.00666e-06 -1.46941e-05 |   0.00162819  2.39179e-05    -0.706250 |     -24031.6     -24030.9 |      34959.4      1078.40
267392 268618.0    6.8 |  6.93543e-05  1.01413e-06 -1.44079e-05 |   0.00162016  2.40954e-05    -0.692492 |     -24031.5     -24030.9 |      34959.4      1078.40
267456 268682.0    6.8 |  6.90292e-05  1.02111e-06 -1.41387e-05 |   0.00161257  2.42611e-05    -0.679553 |     -24031.5     -24030.9 |      34959.4      1078.40
267520 268746.0    6.8 |  6.86919e-05  1.02824e-06 -1.38610e-05 |   0.00160469  2.44307e-05    -0.666209 |     -24031.5     -24030.9 |      34959.3      1078.40
267584 268810.0    6.8 |  6.83419e-05  1.03554e-06 -1.35748e-05 |   0.00159651  2.46041e-05    -0.652451 |     -24031.5     -24030.9 |      34959.3      1078.40
267648 268874.0    6.8 |  6.79924e-05  1.04273e-06 -1.32907e-05 |   0.00158835  2.47748e-05    -0.638797 |     -24031.5     -24030.9 |      34959.3      1078.40
267712 268938.0    6.8 |  6.76668e-05  1.04933e-06 -1.30277e-05 |   0.00158074  2.49316e-05    -0.626155 |     -24031.5     -24030.9 |      34959.3      1078.40
267776 269002.0    6.8 |  6.73290e-05  1.05608e-06 -1.27565e-05 |   0.00157285  2.50920e-05    -0.613120 |     -24031.5     -24030.9 |      34959.3      1078.40
 iter# kkt_pass   time | rel_prim_res rel_dual_res      rel_gap |   prim_resid   dual_resid      obj_gap |     prim_obj     dual_obj |  prim_var_l2  dual_var_l2
267840 269066.0    6.8 |  6.69786e-05  1.06298e-06 -1.24769e-05 |   0.00156467  2.52560e-05    -0.599684 |     -24031.5     -24030.9 |      34959.3      1078.40
267904 269130.0    6.8 |  6.66224e-05  1.06994e-06 -1.21924e-05 |   0.00155634  2.54214e-05    -0.586006 |     -24031.5     -24030.9 |      34959.3      1078.40
267968 269194.0    6.8 |  6.62953e-05  1.07614e-06 -1.19368e-05 |   0.00154870  2.55687e-05    -0.573725 |     -24031.5     -24030.9 |      34959.3      1078.40
268032 269258.0    6.8 |  6.59589e-05  1.08248e-06 -1.16734e-05 |   0.00154085  2.57192e-05    -0.561065 |     -24031.5     -24030.9 |      34959.3      1078.40
268096 269322.0    6.8 |  6.56101e-05  1.08895e-06 -1.14019e-05 |   0.00153270  2.58730e-05    -0.548016 |     -24031.5     -24030.9 |      34959.2      1078.40
268160 269386.0    6.8 |  6.52459e-05  1.09556e-06 -1.11222e-05 |   0.00152419  2.60300e-05    -0.534571 |     -24031.5     -24030.9 |      34959.2      1078.40
268224 269450.0    6.8 |  6.49179e-05  1.10150e-06 -1.08684e-05 |   0.00151653  2.61711e-05    -0.522370 |     -24031.5     -24030.9 |      34959.2      1078.40
268288 269514.0    6.8 |  6.45829e-05  1.10743e-06 -1.06125e-05 |   0.00150870  2.63121e-05    -0.510071 |     -24031.4     -24030.9 |      34959.2      1078.40
268352 269578.0    6.8 |  6.42355e-05  1.11349e-06 -1.03488e-05 |   0.00150059  2.64560e-05    -0.497398 |     -24031.4     -24030.9 |      34959.2      1078.40
268416 269642.0    6.8 |  6.38755e-05  1.11967e-06 -1.00772e-05 |   0.00149218  2.66029e-05    -0.484342 |     -24031.4     -24030.9 |      34959.2      1078.40
268480 269706.0    6.8 |  6.35368e-05  1.12538e-06 -9.82344e-06 |   0.00148426  2.67386e-05    -0.472148 |     -24031.4     -24030.9 |      34959.2      1078.40
268544 269770.0    6.8 |  6.32016e-05  1.13095e-06 -9.57372e-06 |   0.00147643  2.68709e-05    -0.460145 |     -24031.4     -24031.0 |      34959.2      1078.40
268608 269834.0    6.8 |  6.28541e-05  1.13663e-06 -9.31646e-06 |   0.00146831  2.70059e-05    -0.447780 |     -24031.4     -24031.0 |      34959.2      1078.40
268672 269898.0    6.8 |  6.24938e-05  1.14242e-06 -9.05149e-06 |   0.00145990  2.71434e-05    -0.435045 |     -24031.4     -24031.0 |      34959.1      1078.40
268736 269962.0    6.8 |  6.21483e-05  1.14788e-06 -8.79887e-06 |   0.00145183  2.72732e-05    -0.422903 |     -24031.4     -24031.0 |      34959.1      1078.40
 iter# kkt_pass   time | rel_prim_res rel_dual_res      rel_gap |   prim_resid   dual_resid      obj_gap |     prim_obj     dual_obj |  prim_var_l2  dual_var_l2
268800 270026.0    6.8 |  6.18146e-05  1.15306e-06 -8.55651e-06 |   0.00144403  2.73963e-05    -0.411255 |     -24031.4     -24031.0 |      34959.1      1078.40
268864 270090.0    6.8 |  6.14687e-05  1.15834e-06 -8.30688e-06 |   0.00143595  2.75218e-05    -0.399256 |     -24031.4     -24031.0 |      34959.1      1078.40
268928 270154.0    6.8 |  6.11103e-05  1.16372e-06 -8.04983e-06 |   0.00142758  2.76495e-05    -0.386902 |     -24031.4     -24031.0 |      34959.1      1078.40
268992 270218.0    6.8 |  6.07538e-05  1.16897e-06 -7.79589e-06 |   0.00141925  2.77742e-05    -0.374696 |     -24031.4     -24031.0 |      34959.1      1078.40
269056 270282.0    6.8 |  6.04234e-05  1.17375e-06 -7.56199e-06 |   0.00141153  2.78878e-05    -0.363455 |     -24031.4     -24031.0 |      34959.1      1078.41
269120 270346.0    6.8 |  6.00811e-05  1.17861e-06 -7.32113e-06 |   0.00140353  2.80034e-05    -0.351878 |     -24031.3     -24031.0 |      34959.1      1078.41
269184 270410.0    6.8 |  5.97263e-05  1.18356e-06 -7.07315e-06 |   0.00139525  2.81210e-05    -0.339959 |     -24031.3     -24031.0 |      34959.1      1078.41
269248 270474.0    6.8 |  5.93449e-05  1.18859e-06 -6.81795e-06 |   0.00138634  2.82405e-05    -0.327693 |     -24031.3     -24031.0 |      34959.0      1078.41
269312 270538.0    6.8 |  5.90283e-05  1.19302e-06 -6.58983e-06 |   0.00137894  2.83458e-05    -0.316729 |     -24031.3     -24031.0 |      34959.0      1078.41
269376 270602.0    6.8 |  5.86889e-05  1.19749e-06 -6.35712e-06 |   0.00137101  2.84520e-05    -0.305545 |     -24031.3     -24031.0 |      34959.0      1078.41
269440 270666.0    6.8 |  5.83373e-05  1.20203e-06 -6.11760e-06 |   0.00136280  2.85598e-05    -0.294032 |     -24031.3     -24031.0 |      34959.0      1078.41
269504 270730.0    6.8 |  5.79726e-05  1.20664e-06 -5.87112e-06 |   0.00135428  2.86693e-05    -0.282186 |     -24031.3     -24031.0 |      34959.0      1078.41
269568 270794.0    6.8 |  5.76354e-05  1.21082e-06 -5.64415e-06 |   0.00134640  2.87687e-05    -0.271277 |     -24031.3     -24031.0 |      34959.0      1078.41
269632 270858.0    6.8 |  5.72975e-05  1.21492e-06 -5.41845e-06 |   0.00133851  2.88661e-05    -0.260429 |     -24031.3     -24031.0 |      34959.0      1078.41
269696 270922.0    6.8 |  5.69476e-05  1.21909e-06 -5.18618e-06 |   0.00133033  2.89650e-05    -0.249265 |     -24031.3     -24031.0 |      34959.0      1078.41
 iter# kkt_pass   time | rel_prim_res rel_dual_res      rel_gap |   prim_resid   dual_resid      obj_gap |     prim_obj     dual_obj |  prim_var_l2  dual_var_l2
269760 270986.0    6.8 |  5.65851e-05  1.22330e-06 -4.94723e-06 |   0.00132187  2.90652e-05    -0.237780 |     -24031.3     -24031.0 |      34959.0      1078.41
269824 271050.0    6.8 |  5.62403e-05  1.22722e-06 -4.72159e-06 |   0.00131381  2.91583e-05    -0.226935 |     -24031.3     -24031.0 |      34958.9      1078.41
269888 271114.0    6.8 |  5.59045e-05  1.23096e-06 -4.50313e-06 |   0.00130597  2.92470e-05    -0.216435 |     -24031.3     -24031.0 |      34958.9      1078.41
269952 271178.0    6.8 |  5.55568e-05  1.23474e-06 -4.27837e-06 |   0.00129784  2.93369e-05    -0.205633 |     -24031.2     -24031.0 |      34958.9      1078.41
270016 271242.0    6.8 |  5.51966e-05  1.23856e-06 -4.04721e-06 |   0.00128943  2.94278e-05    -0.194522 |     -24031.2     -24031.0 |      34958.9      1078.41
270080 271306.0    6.8 |  5.48484e-05  1.24218e-06 -3.82513e-06 |   0.00128130  2.95136e-05    -0.183848 |     -24031.2     -24031.0 |      34958.9      1078.41
